wop_rates_id;age_y_80;PROJ_YR;qx_wop_rt
1;43;19;0,18
1;43;20;0,18
1;43;21;0,18
1;43;22;0,18
1;43;23;0,18
1;43;24;0,18
1;43;25;0,18
1;43;26;0,18
1;43;27;0,18
1;43;28;0,18
1;43;29;0,18
1;43;30;0,18
1;43;31;0,18
1;43;32;0,18
1;43;33;0,18
1;43;34;0,18
1;43;35;0,18
1;43;36;0,18
1;43;37;0,18
1;43;38;0,18
1;43;39;0,18
1;43;40;0,18
1;43;41;0,18
1;43;42;0,18
1;43;43;0,18
1;43;44;0,18
1;43;45;0,18
1;43;46;0,18
1;43;47;0,18
1;43;48;0,18
1;43;49;0,18
1;43;50;0,18
1;43;51;0,18
1;43;52;0,18
1;43;53;0,18
1;43;54;0,18
1;43;55;0,18
1;44;1;0,2
1;44;2;0,2
1;44;3;0,2
1;44;4;0,2
1;44;5;0,2
1;44;6;0,2
1;44;7;0,2
1;44;8;0,2
1;44;9;0,2
1;44;10;0,2
1;44;11;0,2
1;44;12;0,2
1;44;13;0,2
1;44;14;0,2
1;44;15;0,2
1;44;16;0,2
1;44;17;0,2
1;44;18;0,2
1;44;19;0,2
1;44;20;0,2
1;44;21;0,2
1;44;22;0,2
1;44;23;0,2
1;44;24;0,2
1;44;25;0,2
1;44;26;0,2
1;44;27;0,2
1;44;28;0,2
1;44;29;0,2
1;44;30;0,2
1;44;31;0,2
1;44;32;0,2
1;44;33;0,2
1;44;34;0,2
1;44;35;0,2
1;44;36;0,2
1;44;37;0,2
1;44;38;0,2
1;44;39;0,2
1;44;40;0,2
1;44;41;0,2
1;44;42;0,2
1;44;43;0,2
1;44;44;0,2
1;44;45;0,2
1;44;46;0,2
1;44;47;0,2
1;44;48;0,2
1;44;49;0,2
1;44;50;0,2
1;44;51;0,2
1;44;52;0,2
1;44;53;0,2
1;44;54;0,2
1;44;55;0,2
1;45;1;0,22
1;45;2;0,22
1;45;3;0,22
1;45;4;0,22
1;45;5;0,22
1;45;6;0,22
1;45;7;0,22
1;45;8;0,22
1;45;9;0,22
1;45;10;0,22
1;45;11;0,22
1;45;12;0,22
1;45;13;0,22
1;45;14;0,22
1;45;15;0,22
1;45;16;0,22
1;45;17;0,22
1;45;18;0,22
1;45;19;0,22
1;45;20;0,22
1;45;21;0,22
1;45;22;0,22
1;45;23;0,22
1;45;24;0,22
1;45;25;0,22
1;45;26;0,22
1;45;27;0,22
1;45;28;0,22
1;45;29;0,22
1;45;30;0,22
1;45;31;0,22
1;45;32;0,22
1;45;33;0,22
1;45;34;0,22
1;45;35;0,22
1;45;36;0,22
1;45;37;0,22
1;45;38;0,22
1;45;39;0,22
1;45;40;0,22
1;45;41;0,22
1;45;42;0,22
1;45;43;0,22
1;45;44;0,22
1;45;45;0,22
1;45;46;0,22
1;45;47;0,22
1;45;48;0,22
1;45;49;0,22
1;45;50;0,22
1;45;51;0,22
1;45;52;0,22
1;45;53;0,22
1;45;54;0,22
1;45;55;0,22
1;46;1;0,15
1;46;2;0,15
1;46;3;0,15
1;46;4;0,15
1;46;5;0,15
1;46;6;0,15
1;46;7;0,15
1;46;8;0,15
1;46;9;0,15
1;46;10;0,15
1;46;11;0,15
1;46;12;0,15
1;46;13;0,15
1;46;14;0,15
1;46;15;0,15
1;46;16;0,15
1;46;17;0,15
1;46;18;0,15
1;46;19;0,15
1;46;20;0,15
1;46;21;0,15
1;46;22;0,15
1;46;23;0,15
1;46;24;0,15
1;46;25;0,15
1;46;26;0,15
1;46;27;0,15
1;46;28;0,15
1;46;29;0,15
1;46;30;0,15
1;46;31;0,15
1;46;32;0,15
1;46;33;0,15
1;46;34;0,15
1;46;35;0,15
1;46;36;0,15
1;46;37;0,15
1;46;38;0,15
1;46;39;0,15
1;46;40;0,15
1;46;41;0,15
1;46;42;0,15
1;46;43;0,15
1;46;44;0,15
1;46;45;0,15
1;46;46;0,15
1;46;47;0,15
1;46;48;0,15
1;46;49;0,15
1;46;50;0,15
1;46;51;0,15
1;46;52;0,15
1;46;53;0,15
1;46;54;0,15
1;46;55;0,15
1;47;1;0,29
1;47;2;0,29
1;47;3;0,29
1;47;4;0,29
1;47;5;0,29
1;47;6;0,29
1;47;7;0,29
1;47;8;0,29
1;47;9;0,29
1;47;10;0,29
1;47;11;0,29
1;47;12;0,29
1;47;13;0,29
1;47;14;0,29
1;47;15;0,29
1;47;16;0,29
1;47;17;0,29
1;47;18;0,29
1;47;19;0,29
1;47;20;0,29
1;47;21;0,29
1;47;22;0,29
1;47;23;0,29
1;47;24;0,29
1;47;25;0,29
1;47;26;0,29
1;47;27;0,29
1;47;28;0,29
1;47;29;0,29
1;47;30;0,29
1;47;31;0,29
1;47;32;0,29
1;47;33;0,29
1;47;34;0,29
1;47;35;0,29
1;47;36;0,29
1;47;37;0,29
1;47;38;0,29
1;47;39;0,29
1;47;40;0,29
1;47;41;0,29
1;47;42;0,29
1;47;43;0,29
1;47;44;0,29
1;47;45;0,29
1;47;46;0,29
1;47;47;0,29
1;47;48;0,29
1;47;49;0,29
1;47;50;0,29
1;47;51;0,29
1;47;52;0,29
1;47;53;0,29
1;47;54;0,29
1;47;55;0,29
1;48;1;0,32
1;48;2;0,32
1;48;3;0,32
1;48;4;0,32
1;48;5;0,32
1;48;6;0,32
1;48;7;0,32
1;48;8;0,32
1;48;9;0,32
1;48;10;0,32
1;48;11;0,32
1;48;12;0,32
1;48;13;0,32
1;48;14;0,32
1;48;15;0,32
1;48;16;0,32
1;48;17;0,32
1;48;18;0,32
1;48;19;0,32
1;48;20;0,32
1;48;21;0,32
1;48;22;0,32
1;48;23;0,32
1;48;24;0,32
1;48;25;0,32
1;48;26;0,32
1;48;27;0,32
1;48;28;0,32
1;48;29;0,32
1;48;30;0,32
1;48;31;0,32
1;48;32;0,32
1;48;33;0,32
1;48;34;0,32
1;48;35;0,32
1;48;36;0,32
1;48;37;0,32
1;48;38;0,32
1;48;39;0,32
1;48;40;0,32
1;48;41;0,32
1;48;42;0,32
1;48;43;0,32
1;48;44;0,32
1;48;45;0,32
1;48;46;0,32
1;48;47;0,32
1;48;48;0,32
1;48;49;0,32
1;48;50;0,32
1;48;51;0,32
1;48;52;0,32
1;48;53;0,32
1;48;54;0,32
1;48;55;0,32
1;49;1;0,37
1;49;2;0,37
1;49;3;0,37
1;49;4;0,37
1;49;5;0,37
1;49;6;0,37
1;49;7;0,37
1;49;8;0,37
1;49;9;0,37
1;49;10;0,37
1;49;11;0,37
1;49;12;0,37
1;49;13;0,37
1;49;14;0,37
1;49;15;0,37
1;49;16;0,37
1;49;17;0,37
1;49;18;0,37
1;49;19;0,37
1;49;20;0,37
1;49;21;0,37
1;49;22;0,37
1;49;23;0,37
1;49;24;0,37
1;49;25;0,37
1;49;26;0,37
1;49;27;0,37
1;49;28;0,37
1;49;29;0,37
1;49;30;0,37
1;49;31;0,37
1;49;32;0,37
1;49;33;0,37
1;49;34;0,37
1;49;35;0,37
1;49;36;0,37
1;49;37;0,37
1;49;38;0,37
1;49;39;0,37
1;49;40;0,37
1;49;41;0,37
1;49;42;0,37
1;49;43;0,37
1;49;44;0,37
1;49;45;0,37
1;49;46;0,37
1;49;47;0,37
1;49;48;0,37
1;49;49;0,37
1;49;50;0,37
1;49;51;0,37
1;49;52;0,37
1;49;53;0,37
1;49;54;0,37
1;49;55;0,37
1;50;1;0,41
1;50;2;0,41
1;50;3;0,41
1;50;4;0,41
1;50;5;0,41
1;50;6;0,41
1;50;7;0,41
1;50;8;0,41
1;50;9;0,41
1;50;10;0,41
1;50;11;0,41
1;50;12;0,41
1;50;13;0,41
1;50;14;0,41
1;50;15;0,41
1;50;16;0,41
1;50;17;0,41
1;50;18;0,41
1;50;19;0,41
1;50;20;0,41
1;50;21;0,41
1;50;22;0,41
1;50;23;0,41
1;50;24;0,41
1;50;25;0,41
1;50;26;0,41
1;50;27;0,41
1;50;28;0,41
1;50;29;0,41
1;50;30;0,41
1;50;31;0,41
1;50;32;0,41
1;50;33;0,41
1;50;34;0,41
1;50;35;0,41
1;50;36;0,41
1;50;37;0,41
1;50;38;0,41
1;50;39;0,41
1;50;40;0,41
1;50;41;0,41
1;50;42;0,41
1;50;43;0,41
1;50;44;0,41
1;50;45;0,41
1;50;46;0,41
1;50;47;0,41
1;50;48;0,41
1;50;49;0,41
1;50;50;0,41
1;50;51;0,41
1;50;52;0,41
1;50;53;0,41
1;50;54;0,41
1;50;55;0,41
1;51;1;0,47
1;51;2;0,47
1;51;3;0,47
1;51;4;0,47
1;51;5;0,47
1;51;6;0,47
1;51;7;0,47
1;51;8;0,47
1;51;9;0,47
1;51;10;0,47
1;51;11;0,47
1;51;12;0,47
1;51;13;0,47
1;51;14;0,47
1;51;15;0,47
1;51;16;0,47
1;51;17;0,47
1;51;18;0,47
1;51;19;0,47
1;51;20;0,47
1;51;21;0,47
1;51;22;0,47
1;51;23;0,47
1;51;24;0,47
1;51;25;0,47
1;51;26;0,47
1;51;27;0,47
1;51;28;0,47
1;51;29;0,47
1;51;30;0,47
1;51;31;0,47
1;51;32;0,47
1;51;33;0,47
1;51;34;0,47
1;51;35;0,47
1;51;36;0,47
1;51;37;0,47
1;51;38;0,47
1;51;39;0,47
1;51;40;0,47
1;51;41;0,47
1;51;42;0,47
1;51;43;0,47
1;51;44;0,47
1;51;45;0,47
1;51;46;0,47
1;51;47;0,47
1;51;48;0,47
1;51;49;0,47
1;51;50;0,47
1;51;51;0,47
1;51;52;0,47
1;51;53;0,47
1;51;54;0,47
1;51;55;0,47
1;52;1;0,52
1;52;2;0,52
1;52;3;0,52
1;52;4;0,52
1;52;5;0,52
1;52;6;0,52
1;52;7;0,52
1;52;8;0,52
1;52;9;0,52
1;52;10;0,52
1;52;11;0,52
1;52;12;0,52
1;52;13;0,52
1;52;14;0,52
1;52;15;0,52
1;52;16;0,52
1;52;17;0,52
1;52;18;0,52
1;52;19;0,52
1;52;20;0,52
1;52;21;0,52
1;52;22;0,52
1;52;23;0,52
1;52;24;0,52
1;52;25;0,52
1;52;26;0,52
1;52;27;0,52
1;52;28;0,52
1;52;29;0,52
1;52;30;0,52
1;52;31;0,52
1;52;32;0,52
1;52;33;0,52
1;52;34;0,52
1;52;35;0,52
1;52;36;0,52
1;52;37;0,52
1;52;38;0,52
1;52;39;0,52
1;52;40;0,52
1;52;41;0,52
1;52;42;0,52
1;52;43;0,52
1;52;44;0,52
1;52;45;0,52
1;52;46;0,52
1;52;47;0,52
1;52;48;0,52
1;52;49;0,52
1;52;50;0,52
1;52;51;0,52
1;52;52;0,52
1;52;53;0,52
1;52;54;0,52
1;52;55;0,52
1;53;1;0,59
1;53;2;0,59
1;53;3;0,59
1;53;4;0,59
1;53;5;0,59
1;53;6;0,59
1;53;7;0,59
1;53;8;0,59
1;53;9;0,59
1;53;10;0,59
1;53;11;0,59
1;53;12;0,59
1;53;13;0,59
1;53;14;0,59
1;53;15;0,59
1;53;16;0,59
1;53;17;0,59
1;53;18;0,59
1;53;19;0,59
1;53;20;0,59
1;53;21;0,59
1;53;22;0,59
1;53;23;0,59
1;53;24;0,59
1;53;25;0,59
1;53;26;0,59
1;53;27;0,59
1;53;28;0,59
1;53;29;0,59
1;53;30;0,59
1;53;31;0,59
1;53;32;0,59
1;53;33;0,59
1;53;34;0,59
1;53;35;0,59
1;53;36;0,59
1;53;37;0,59
1;53;38;0,59
1;53;39;0,59
1;53;40;0,59
1;53;41;0,59
1;53;42;0,59
1;53;43;0,59
1;53;44;0,59
1;53;45;0,59
1;53;46;0,59
1;53;47;0,59
1;53;48;0,59
1;53;49;0,59
1;53;50;0,59
1;53;51;0,59
1;53;52;0,59
1;53;53;0,59
1;53;54;0,59
1;53;55;0,59
1;54;1;0,66
1;54;2;0,66
1;54;3;0,66
1;54;4;0,66
1;54;5;0,66
1;54;6;0,66
1;54;7;0,66
1;54;8;0,66
1;54;9;0,66
1;54;10;0,66
1;54;11;0,66
1;54;12;0,66
1;54;13;0,66
1;54;14;0,66
1;54;15;0,66
1;54;16;0,66
1;54;17;0,66
1;54;18;0,66
1;54;19;0,66
1;54;20;0,66
1;54;21;0,66
1;54;22;0,66
1;54;23;0,66
1;54;24;0,66
1;54;25;0,66
1;54;26;0,66
1;54;27;0,66
1;54;28;0,66
1;54;29;0,66
1;54;30;0,66
1;54;31;0,66
1;54;32;0,66
1;54;33;0,66
1;54;34;0,66
1;54;35;0,66
1;54;36;0,66
1;54;37;0,66
1;54;38;0,66
1;54;39;0,66
1;54;40;0,66
1;54;41;0,66
1;54;42;0,66
1;54;43;0,66
1;54;44;0,66
1;54;45;0,66
1;54;46;0,66
1;54;47;0,66
1;54;48;0,66
1;54;49;0,66
1;54;50;0,66
1;54;51;0,66
1;54;52;0,66
1;54;53;0,66
1;54;54;0,66
1;54;55;0,66
1;55;1;0,74
1;55;2;0,74
1;55;3;0,74
1;55;4;0,74
1;55;5;0,74
1;55;6;0,74
1;55;7;0,74
1;55;8;0,74
1;55;9;0,74
1;55;10;0,74
1;55;11;0,74
1;55;12;0,74
1;55;13;0,74
1;55;14;0,74
1;55;15;0,74
1;55;16;0,74
1;55;17;0,74
1;55;18;0,74
1;55;19;0,74
1;55;20;0,74
1;55;21;0,74
1;55;22;0,74
1;55;23;0,74
1;55;24;0,74
1;55;25;0,74
1;55;26;0,74
1;55;27;0,74
1;55;28;0,74
1;55;29;0,74
1;55;30;0,74
1;55;31;0,74
1;55;32;0,74
1;55;33;0,74
1;55;34;0,74
1;55;35;0,74
1;55;36;0,74
1;55;37;0,74
1;55;38;0,74
1;55;39;0,74
1;55;40;0,74
1;55;41;0,74
1;55;42;0,74
1;55;43;0,74
1;55;44;0,74
1;55;45;0,74
1;55;46;0,74
1;55;47;0,74
1;55;48;0,74
1;55;49;0,74
1;55;50;0,74
1;55;51;0,74
1;55;52;0,74
1;55;53;0,74
1;55;54;0,74
1;55;55;0,74
1;56;1;0,83
1;56;2;0,83
1;56;3;0,83
1;56;4;0,83
1;56;5;0,83
1;56;6;0,83
1;56;7;0,83
1;56;8;0,83
1;56;9;0,83
1;56;10;0,83
1;56;11;0,83
1;56;12;0,83
1;56;13;0,83
1;56;14;0,83
1;56;15;0,83
1;56;16;0,83
1;56;17;0,83
1;56;18;0,83
1;56;19;0,83
1;56;20;0,83
1;56;21;0,83
1;56;22;0,83
1;56;23;0,83
1;56;24;0,83
1;56;25;0,83
1;56;26;0,83
1;56;27;0,83
1;56;28;0,83
1;56;29;0,83
1;56;30;0,83
1;56;31;0,83
1;56;32;0,83
1;56;33;0,83
1;56;34;0,83
1;56;35;0,83
1;56;36;0,83
1;56;37;0,83
1;56;38;0,83
1;56;39;0,83
1;56;40;0,83
1;56;41;0,83
1;56;42;0,83
1;56;43;0,83
1;56;44;0,83
1;56;45;0,83
1;56;46;0,83
1;56;47;0,83
1;56;48;0,83
1;56;49;0,83
1;56;50;0,83
1;56;51;0,83
1;56;52;0,83
1;56;53;0,83
1;56;54;0,83
1;56;55;0,83
1;57;1;0,92
1;57;2;0,92
1;57;3;0,92
1;57;4;0,92
1;57;5;0,92
1;57;6;0,92
1;57;7;0,92
1;57;8;0,92
1;57;9;0,92
1;57;10;0,92
1;57;11;0,92
1;57;12;0,92
1;57;13;0,92
1;57;14;0,92
1;57;15;0,92
1;57;16;0,92
1;57;17;0,92
1;57;18;0,92
1;57;19;0,92
1;57;20;0,92
1;57;21;0,92
1;57;22;0,92
1;57;23;0,92
1;57;24;0,92
1;57;25;0,92
1;57;26;0,92
1;57;27;0,92
1;57;28;0,92
1;57;29;0,92
1;57;30;0,92
1;57;31;0,92
1;57;32;0,92
1;57;33;0,92
1;57;34;0,92
1;57;35;0,92
1;57;36;0,92
1;57;37;0,92
1;57;38;0,92
1;57;39;0,92
1;57;40;0,92
1;57;41;0,92
1;57;42;0,92
1;57;43;0,92
1;57;44;0,92
1;57;45;0,92
1;57;46;0,92
1;57;47;0,92
1;57;48;0,92
1;57;49;0,92
1;57;50;0,92
1;57;51;0,92
1;57;52;0,92
1;57;53;0,92
1;57;54;0,92
1;57;55;0,92
1;58;1;1,03
1;58;2;1,03
1;58;3;1,03
1;58;4;1,03
1;58;5;1,03
1;58;6;1,03
1;58;7;1,03
1;58;8;1,03
1;58;9;1,03
1;58;10;1,03
1;58;11;1,03
1;58;12;1,03
1;58;13;1,03
1;58;14;1,03
1;58;15;1,03
1;58;16;1,03
1;58;17;1,03
1;58;18;1,03
1;58;19;1,03
1;58;20;1,03
1;58;21;1,03
1;58;22;1,03
1;58;23;1,03
1;58;24;1,03
1;58;25;1,03
1;58;26;1,03
1;58;27;1,03
1;58;28;1,03
1;58;29;1,03
1;58;30;1,03
1;58;31;1,03
1;58;32;1,03
1;58;33;1,03
1;58;34;1,03
1;58;35;1,03
1;58;36;1,03
1;58;37;1,03
1;58;38;1,03
1;58;39;1,03
1;58;40;1,03
1;58;41;1,03
1;58;42;1,03
1;58;43;1,03
1;58;44;1,03
1;58;45;1,03
1;58;46;1,03
1;58;47;1,03
1;58;48;1,03
1;58;49;1,03
1;58;50;1,03
1;58;51;1,03
1;58;52;1,03
1;58;53;1,03
1;58;54;1,03
1;58;55;1,03
1;59;1;1,14
1;59;2;1,14
1;59;3;1,14
1;59;4;1,14
1;59;5;1,14
1;59;6;1,14
1;59;7;1,14
1;59;8;1,14
1;59;9;1,14
1;59;10;1,14
1;59;11;1,14
1;59;12;1,14
1;59;13;1,14
1;59;14;1,14
1;59;15;1,14
1;59;16;1,14
1;59;17;1,14
1;59;18;1,14
1;59;19;1,14
1;59;20;1,14
1;59;21;1,14
1;59;22;1,14
1;59;23;1,14
1;59;24;1,14
1;59;25;1,14
1;59;26;1,14
1;59;27;1,14
1;59;28;1,14
1;59;29;1,14
1;59;30;1,14
1;59;31;1,14
1;59;32;1,14
1;59;33;1,14
1;59;34;1,14
1;59;35;1,14
1;59;36;1,14
1;59;37;1,14
1;59;38;1,14
1;59;39;1,14
1;59;40;1,14
1;59;41;1,14
1;59;42;1,14
1;59;43;1,14
1;59;44;1,14
1;59;45;1,14
1;59;46;1,14
1;59;47;1,14
1;59;48;1,14
1;59;49;1,14
1;59;50;1,14
1;59;51;1,14
1;59;52;1,14
1;59;53;1,14
1;59;54;1,14
1;59;55;1,14
1;60;1;1,28
1;60;2;1,28
1;60;3;1,28
1;60;4;1,28
1;60;5;1,28
1;60;6;1,28
1;60;7;1,28
1;60;8;1,28
1;60;9;1,28
1;60;10;1,28
1;60;11;1,28
1;60;12;1,28
1;60;13;1,28
1;60;14;1,28
1;60;15;1,28
1;60;16;1,28
1;60;17;1,28
1;60;18;1,28
1;60;19;1,28
1;60;20;1,28
1;60;21;1,28
1;60;22;1,28
1;60;23;1,28
1;60;24;1,28
1;60;25;1,28
1;60;26;1,28
1;60;27;1,28
1;60;28;1,28
1;60;29;1,28
1;60;30;1,28
1;60;31;1,28
1;60;32;1,28
1;60;33;1,28
1;60;34;1,28
1;60;35;1,28
1;60;36;1,28
1;60;37;1,28
1;60;38;1,28
1;60;39;1,28
1;60;40;1,28
1;60;41;1,28
1;60;42;1,28
1;60;43;1,28
1;60;44;1,28
1;60;45;1,28
1;60;46;1,28
1;60;47;1,28
1;60;48;1,28
1;60;49;1,28
1;60;50;1,28
1;60;51;1,28
1;60;52;1,28
1;60;53;1,28
1;60;54;1,28
1;60;55;1,28
1;61;1;1,42
1;61;2;1,42
1;61;3;1,42
1;61;4;1,42
1;61;5;1,42
1;61;6;1,42
1;61;7;1,42
1;61;8;1,42
1;61;9;1,42
1;61;10;1,42
1;61;11;1,42
1;61;12;1,42
1;61;13;1,42
1;61;14;1,42
1;61;15;1,42
1;61;16;1,42
1;61;17;1,42
1;61;18;1,42
1;61;19;1,42
1;61;20;1,42
1;61;21;1,42
1;61;22;1,42
1;61;23;1,42
1;61;24;1,42
1;61;25;1,42
1;61;26;1,42
1;61;27;1,42
1;61;28;1,42
1;61;29;1,42
1;61;30;1,42
1;61;31;1,42
1;61;32;1,42
1;61;33;1,42
1;61;34;1,42
1;61;35;1,42
1;61;36;1,42
1;61;37;1,42
1;61;38;1,42
1;61;39;1,42
1;61;40;1,42
1;61;41;1,42
1;61;42;1,42
1;61;43;1,42
1;61;44;1,42
1;61;45;1,42
1;61;46;1,42
1;61;47;1,42
1;61;48;1,42
1;61;49;1,42
1;61;50;1,42
1;61;51;1,42
1;61;52;1,42
1;61;53;1,42
1;61;54;1,42
1;61;55;1,42
1;62;1;1,58
1;62;2;1,58
1;62;3;1,58
1;62;4;1,58
1;62;5;1,58
1;62;6;1,58
1;62;7;1,58
1;62;8;1,58
1;62;9;1,58
1;62;10;1,58
1;62;11;1,58
1;62;12;1,58
1;62;13;1,58
1;62;14;1,58
1;62;15;1,58
1;62;16;1,58
1;62;17;1,58
1;62;18;1,58
1;62;19;1,58
1;62;20;1,58
1;62;21;1,58
1;62;22;1,58
1;62;23;1,58
1;62;24;1,58
1;62;25;1,58
1;62;26;1,58
1;62;27;1,58
1;62;28;1,58
1;62;29;1,58
1;62;30;1,58
1;62;31;1,58
1;62;32;1,58
1;62;33;1,58
1;62;34;1,58
1;62;35;1,58
1;62;36;1,58
1;62;37;1,58
1;62;38;1,58
1;62;39;1,58
1;62;40;1,58
1;62;41;1,58
1;62;42;1,58
1;62;43;1,58
1;62;44;1,58
1;62;45;1,58
1;62;46;1,58
1;62;47;1,58
1;62;48;1,58
1;62;49;1,58
1;62;50;1,58
1;62;51;1,58
1;62;52;1,58
1;62;53;1,58
1;62;54;1,58
1;62;55;1,58
1;63;1;1,75
1;63;2;1,75
1;63;3;1,75
1;63;4;1,75
1;63;5;1,75
1;63;6;1,75
1;63;7;1,75
1;63;8;1,75
1;63;9;1,75
1;63;10;1,75
1;63;11;1,75
1;63;12;1,75
1;63;13;1,75
1;63;14;1,75
1;63;15;1,75
1;63;16;1,75
1;63;17;1,75
1;63;18;1,75
1;63;19;1,75
1;63;20;1,75
1;63;21;1,75
1;63;22;1,75
1;63;23;1,75
1;63;24;1,75
1;63;25;1,75
1;63;26;1,75
1;63;27;1,75
1;63;28;1,75
1;63;29;1,75
1;63;30;1,75
1;63;31;1,75
1;63;32;1,75
1;63;33;1,75
1;63;34;1,75
1;63;35;1,75
1;63;36;1,75
1;63;37;1,75
1;63;38;1,75
1;63;39;1,75
1;63;40;1,75
1;63;41;1,75
1;63;42;1,75
1;63;43;1,75
1;63;44;1,75
1;63;45;1,75
1;63;46;1,75
1;63;47;1,75
1;63;48;1,75
1;63;49;1,75
1;63;50;1,75
1;63;51;1,75
1;63;52;1,75
1;63;53;1,75
1;63;54;1,75
1;63;55;1,75
1;64;1;1,94
1;64;2;1,94
1;64;3;1,94
1;64;4;1,94
1;64;5;1,94
1;64;6;1,94
1;64;7;1,94
1;64;8;1,94
1;64;9;1,94
1;64;10;1,94
1;64;11;1,94
1;64;12;1,94
1;64;13;1,94
1;64;14;1,94
1;64;15;1,94
1;64;16;1,94
1;64;17;1,94
1;64;18;1,94
1;64;19;1,94
1;64;20;1,94
1;64;21;1,94
1;64;22;1,94
1;64;23;1,94
1;64;24;1,94
1;64;25;1,94
1;64;26;1,94
1;64;27;1,94
1;64;28;1,94
1;64;29;1,94
1;64;30;1,94
1;64;31;1,94
1;64;32;1,94
1;64;33;1,94
1;64;34;1,94
1;64;35;1,94
1;64;36;1,94
1;64;37;1,94
1;64;38;1,94
1;64;39;1,94
1;64;40;1,94
1;64;41;1,94
1;64;42;1,94
1;64;43;1,94
1;64;44;1,94
1;64;45;1,94
1;64;46;1,94
1;64;47;1,94
1;64;48;1,94
1;64;49;1,94
1;64;50;1,94
1;64;51;1,94
1;64;52;1,94
1;64;53;1,94
1;64;54;1,94
1;64;55;1,94
1;65;1;2,15
1;65;2;2,15
1;65;3;2,15
1;65;4;2,15
1;65;5;2,15
1;65;6;2,15
1;65;7;2,15
1;65;8;2,15
1;65;9;2,15
1;65;10;2,15
1;65;11;2,15
1;65;12;2,15
1;65;13;2,15
1;65;14;2,15
1;65;15;2,15
1;65;16;2,15
1;65;17;2,15
1;65;18;2,15
1;65;19;2,15
1;65;20;2,15
1;65;21;2,15
1;65;22;2,15
1;65;23;2,15
1;65;24;2,15
1;65;25;2,15
1;65;26;2,15
1;65;27;2,15
1;65;28;2,15
1;65;29;2,15
1;65;30;2,15
1;65;31;2,15
1;65;32;2,15
1;65;33;2,15
1;65;34;2,15
1;65;35;2,15
1;65;36;2,15
1;65;37;2,15
1;65;38;2,15
1;65;39;2,15
1;65;40;2,15
1;65;41;2,15
1;65;42;2,15
1;65;43;2,15
1;65;44;2,15
1;65;45;2,15
1;65;46;2,15
1;65;47;2,15
1;65;48;2,15
1;65;49;2,15
1;65;50;2,15
1;65;51;2,15
1;65;52;2,15
1;65;53;2,15
1;65;54;2,15
1;65;55;2,15
1;66;1;2,55
1;66;2;2,55
1;66;3;2,55
1;66;4;2,55
1;66;5;2,55
1;66;6;2,55
1;66;7;2,55
1;66;8;2,55
1;66;9;2,55
1;66;10;2,55
1;66;11;2,55
1;66;12;2,55
1;66;13;2,55
1;66;14;2,55
1;66;15;2,55
1;66;16;2,55
1;66;17;2,55
1;66;18;2,55
1;66;19;2,55
1;66;20;2,55
1;66;21;2,55
1;66;22;2,55
1;66;23;2,55
1;66;24;2,55
1;66;25;2,55
1;66;26;2,55
1;66;27;2,55
1;66;28;2,55
1;66;29;2,55
1;66;30;2,55
1;66;31;2,55
1;66;32;2,55
1;66;33;2,55
1;66;34;2,55
1;66;35;2,55
1;66;36;2,55
1;66;37;2,55
1;66;38;2,55
1;66;39;2,55
1;66;40;2,55
1;66;41;2,55
1;66;42;2,55
1;66;43;2,55
1;66;44;2,55
1;66;45;2,55
1;66;46;2,55
1;66;47;2,55
1;66;48;2,55
1;66;49;2,55
1;66;50;2,55
1;66;51;2,55
1;66;52;2,55
1;66;53;2,55
1;66;54;2,55
1;66;55;2,55
1;67;1;2,81
1;67;2;2,81
1;67;3;2,81
1;67;4;2,81
1;67;5;2,81
1;67;6;2,81
1;67;7;2,81
1;67;8;2,81
1;67;9;2,81
1;67;10;2,81
1;67;11;2,81
1;67;12;2,81
1;67;13;2,81
1;67;14;2,81
1;67;15;2,81
1;67;16;2,81
1;67;17;2,81
1;67;18;2,81
1;67;19;2,81
1;67;20;2,81
1;67;21;2,81
1;67;22;2,81
1;67;23;2,81
1;67;24;2,81
1;67;25;2,81
1;67;26;2,81
1;67;27;2,81
1;67;28;2,81
1;67;29;2,81
1;67;30;2,81
1;67;31;2,81
1;67;32;2,81
1;67;33;2,81
1;67;34;2,81
1;67;35;2,81
1;67;36;2,81
1;67;37;2,81
1;67;38;2,81
1;67;39;2,81
1;67;40;2,81
1;67;41;2,81
1;67;42;2,81
1;67;43;2,81
1;67;44;2,81
1;67;45;2,81
1;67;46;2,81
1;67;47;2,81
1;67;48;2,81
1;67;49;2,81
1;67;50;2,81
1;67;51;2,81
1;67;52;2,81
1;67;53;2,81
1;67;54;2,81
1;67;55;2,81
1;68;1;3,11
1;68;2;3,11
1;68;3;3,11
1;68;4;3,11
1;68;5;3,11
1;68;6;3,11
1;68;7;3,11
1;68;8;3,11
1;68;9;3,11
1;68;10;3,11
1;68;11;3,11
1;68;12;3,11
1;68;13;3,11
1;68;14;3,11
1;68;15;3,11
1;68;16;3,11
1;68;17;3,11
1;68;18;3,11
1;68;19;3,11
1;68;20;3,11
1;68;21;3,11
1;68;22;3,11
1;68;23;3,11
1;68;24;3,11
1;68;25;3,11
1;68;26;3,11
1;68;27;3,11
1;68;28;3,11
1;68;29;3,11
1;68;30;3,11
1;68;31;3,11
1;68;32;3,11
1;68;33;3,11
1;68;34;3,11
1;68;35;3,11
1;68;36;3,11
1;68;37;3,11
1;68;38;3,11
1;68;39;3,11
