wop_rates_id;age_y_80;PROJ_YR;qx_wop_rt
1;68;40;3,11
1;68;41;3,11
1;68;42;3,11
1;68;43;3,11
1;68;44;3,11
1;68;45;3,11
1;68;46;3,11
1;68;47;3,11
1;68;48;3,11
1;68;49;3,11
1;68;50;3,11
1;68;51;3,11
1;68;52;3,11
1;68;53;3,11
1;68;54;3,11
1;68;55;3,11
1;69;1;3,44
1;69;2;3,44
1;69;3;3,44
1;69;4;3,44
1;69;5;3,44
1;69;6;3,44
1;69;7;3,44
1;69;8;3,44
1;69;9;3,44
1;69;10;3,44
1;69;11;3,44
1;69;12;3,44
1;69;13;3,44
1;69;14;3,44
1;69;15;3,44
1;69;16;3,44
1;69;17;3,44
1;69;18;3,44
1;69;19;3,44
1;69;20;3,44
1;69;21;3,44
1;69;22;3,44
1;69;23;3,44
1;69;24;3,44
1;69;25;3,44
1;69;26;3,44
1;69;27;3,44
1;69;28;3,44
1;69;29;3,44
1;69;30;3,44
1;69;31;3,44
1;69;32;3,44
1;69;33;3,44
1;69;34;3,44
1;69;35;3,44
1;69;36;3,44
1;69;37;3,44
1;69;38;3,44
1;69;39;3,44
1;69;40;3,44
1;69;41;3,44
1;69;42;3,44
1;69;43;3,44
1;69;44;3,44
1;69;45;3,44
1;69;46;3,44
1;69;47;3,44
1;69;48;3,44
1;69;49;3,44
1;69;50;3,44
1;69;51;3,44
1;69;52;3,44
1;69;53;3,44
1;69;54;3,44
1;69;55;3,44
1;70;1;3,8
1;70;2;3,8
1;70;3;3,8
1;70;4;3,8
1;70;5;3,8
1;70;6;3,8
1;70;7;3,8
1;70;8;3,8
1;70;9;3,8
1;70;10;3,8
1;70;11;3,8
1;70;12;3,8
1;70;13;3,8
1;70;14;3,8
1;70;15;3,8
1;70;16;3,8
1;70;17;3,8
1;70;18;3,8
1;70;19;3,8
1;70;20;3,8
1;70;21;3,8
1;70;22;3,8
1;70;23;3,8
1;70;24;3,8
1;70;25;3,8
1;70;26;3,8
1;70;27;3,8
1;70;28;3,8
1;70;29;3,8
1;70;30;3,8
1;70;31;3,8
1;70;32;3,8
1;70;33;3,8
1;70;34;3,8
1;70;35;3,8
1;70;36;3,8
1;70;37;3,8
1;70;38;3,8
1;70;39;3,8
1;70;40;3,8
1;70;41;3,8
1;70;42;3,8
1;70;43;3,8
1;70;44;3,8
1;70;45;3,8
1;70;46;3,8
1;70;47;3,8
1;70;48;3,8
1;70;49;3,8
1;70;50;3,8
1;70;51;3,8
1;70;52;3,8
1;70;53;3,8
1;70;54;3,8
1;70;55;3,8
1;71;1;0
1;71;2;0
1;71;3;0
1;71;4;0
1;71;5;0
1;71;6;0
1;71;7;0
1;71;8;0
1;71;9;0
1;71;10;0
1;71;11;0
1;71;12;0
1;71;13;0
1;71;14;0
1;71;15;0
1;71;16;0
1;71;17;0
1;71;18;0
1;71;19;0
1;71;20;0
1;71;21;0
1;71;22;0
1;71;23;0
1;71;24;0
1;71;25;0
1;71;26;0
1;71;27;0
1;71;28;0
1;71;29;0
1;71;30;0
1;71;31;0
1;71;32;0
1;71;33;0
1;71;34;0
1;71;35;0
1;71;36;0
1;71;37;0
1;71;38;0
1;71;39;0
1;71;40;0
1;71;41;0
1;71;42;0
1;71;43;0
1;71;44;0
1;71;45;0
1;71;46;0
1;71;47;0
1;71;48;0
1;71;49;0
1;71;50;0
1;71;51;0
1;71;52;0
1;71;53;0
1;71;54;0
1;71;55;0
1;72;1;0
1;72;2;0
1;72;3;0
1;72;4;0
1;72;5;0
1;72;6;0
1;72;7;0
1;72;8;0
1;72;9;0
1;72;10;0
1;72;11;0
1;72;12;0
1;72;13;0
1;72;14;0
1;72;15;0
1;72;16;0
1;72;17;0
1;72;18;0
1;72;19;0
1;72;20;0
1;72;21;0
1;72;22;0
1;72;23;0
1;72;24;0
1;72;25;0
1;72;26;0
1;72;27;0
1;72;28;0
1;72;29;0
1;72;30;0
1;72;31;0
1;72;32;0
1;72;33;0
1;72;34;0
1;72;35;0
1;72;36;0
1;72;37;0
1;72;38;0
1;72;39;0
1;72;40;0
1;72;41;0
1;72;42;0
1;72;43;0
1;72;44;0
1;72;45;0
1;72;46;0
1;72;47;0
1;72;48;0
1;72;49;0
1;72;50;0
1;72;51;0
1;72;52;0
1;72;53;0
1;72;54;0
1;72;55;0
1;73;1;0
1;73;2;0
1;73;3;0
1;73;4;0
1;73;5;0
1;73;6;0
1;73;7;0
1;73;8;0
1;73;9;0
1;73;10;0
1;73;11;0
1;73;12;0
1;73;13;0
1;73;14;0
1;73;15;0
1;73;16;0
1;73;17;0
1;73;18;0
1;73;19;0
1;73;20;0
1;73;21;0
1;73;22;0
1;73;23;0
1;73;24;0
1;73;25;0
1;73;26;0
1;73;27;0
1;73;28;0
1;73;29;0
1;73;30;0
1;73;31;0
1;73;32;0
1;73;33;0
1;73;34;0
1;73;35;0
1;73;36;0
1;73;37;0
1;73;38;0
1;73;39;0
1;73;40;0
1;73;41;0
1;73;42;0
1;73;43;0
1;73;44;0
1;73;45;0
1;73;46;0
1;73;47;0
1;73;48;0
1;73;49;0
1;73;50;0
1;73;51;0
1;73;52;0
1;73;53;0
1;73;54;0
1;73;55;0
1;74;1;0
1;74;2;0
1;74;3;0
1;74;4;0
1;74;5;0
1;74;6;0
1;74;7;0
1;74;8;0
1;74;9;0
1;74;10;0
1;74;11;0
1;74;12;0
1;74;13;0
1;74;14;0
1;74;15;0
1;74;16;0
1;74;17;0
1;74;18;0
1;74;19;0
1;74;20;0
1;74;21;0
1;74;22;0
1;74;23;0
1;74;24;0
1;74;25;0
1;74;26;0
1;74;27;0
1;74;28;0
1;74;29;0
1;74;30;0
1;74;31;0
1;74;32;0
1;74;33;0
1;74;34;0
1;74;35;0
1;74;36;0
1;74;37;0
1;74;38;0
1;74;39;0
1;74;40;0
1;74;41;0
1;74;42;0
1;74;43;0
1;74;44;0
1;74;45;0
1;74;46;0
1;74;47;0
1;74;48;0
1;74;49;0
1;74;50;0
1;74;51;0
1;74;52;0
1;74;53;0
1;74;54;0
1;74;55;0
1;75;1;0
1;75;2;0
1;75;3;0
1;75;4;0
1;75;5;0
1;75;6;0
1;75;7;0
1;75;8;0
1;75;9;0
1;75;10;0
1;75;11;0
1;75;12;0
1;75;13;0
1;75;14;0
1;75;15;0
1;75;16;0
1;75;17;0
1;75;18;0
1;75;19;0
1;75;20;0
1;75;21;0
1;75;22;0
1;75;23;0
1;75;24;0
1;75;25;0
1;75;26;0
1;75;27;0
1;75;28;0
1;75;29;0
1;75;30;0
1;75;31;0
1;75;32;0
1;75;33;0
1;75;34;0
1;75;35;0
1;75;36;0
1;75;37;0
1;75;38;0
1;75;39;0
1;75;40;0
1;75;41;0
1;75;42;0
1;75;43;0
1;75;44;0
1;75;45;0
1;75;46;0
1;75;47;0
1;75;48;0
1;75;49;0
1;75;50;0
1;75;51;0
1;75;52;0
1;75;53;0
1;75;54;0
1;75;55;0
1;76;1;0
1;76;2;0
1;76;3;0
1;76;4;0
1;76;5;0
1;76;6;0
1;76;7;0
1;76;8;0
1;76;9;0
1;76;10;0
1;76;11;0
1;76;12;0
1;76;13;0
1;76;14;0
1;76;15;0
1;76;16;0
1;76;17;0
1;76;18;0
1;76;19;0
1;76;20;0
1;76;21;0
1;76;22;0
1;76;23;0
1;76;24;0
1;76;25;0
1;76;26;0
1;76;27;0
1;76;28;0
1;76;29;0
1;76;30;0
1;76;31;0
1;76;32;0
1;76;33;0
1;76;34;0
1;76;35;0
1;76;36;0
1;76;37;0
1;76;38;0
1;76;39;0
1;76;40;0
1;76;41;0
1;76;42;0
1;76;43;0
1;76;44;0
1;76;45;0
1;76;46;0
1;76;47;0
1;76;48;0
1;76;49;0
1;76;50;0
1;76;51;0
1;76;52;0
1;76;53;0
1;76;54;0
1;76;55;0
1;77;1;0
1;77;2;0
1;77;3;0
1;77;4;0
1;77;5;0
1;77;6;0
1;77;7;0
1;77;8;0
1;77;9;0
1;77;10;0
1;77;11;0
1;77;12;0
1;77;13;0
1;77;14;0
1;77;15;0
1;77;16;0
1;77;17;0
1;77;18;0
1;77;19;0
1;77;20;0
1;77;21;0
1;77;22;0
1;77;23;0
1;77;24;0
1;77;25;0
1;77;26;0
1;77;27;0
1;77;28;0
1;77;29;0
1;77;30;0
1;77;31;0
1;77;32;0
1;77;33;0
1;77;34;0
1;77;35;0
1;77;36;0
1;77;37;0
1;77;38;0
1;77;39;0
1;77;40;0
1;77;41;0
1;77;42;0
1;77;43;0
1;77;44;0
1;77;45;0
1;77;46;0
1;77;47;0
1;77;48;0
1;77;49;0
1;77;50;0
1;77;51;0
1;77;52;0
1;77;53;0
1;77;54;0
1;77;55;0
1;78;1;0
1;78;2;0
1;78;3;0
1;78;4;0
1;78;5;0
1;78;6;0
1;78;7;0
1;78;8;0
1;78;9;0
1;78;10;0
1;78;11;0
1;78;12;0
1;78;13;0
1;78;14;0
1;78;15;0
1;78;16;0
1;78;17;0
1;78;18;0
1;78;19;0
1;78;20;0
1;78;21;0
1;78;22;0
1;78;23;0
1;78;24;0
1;78;25;0
1;78;26;0
1;78;27;0
1;78;28;0
1;78;29;0
1;78;30;0
1;78;31;0
1;78;32;0
1;78;33;0
1;78;34;0
1;78;35;0
1;78;36;0
1;78;37;0
1;78;38;0
1;78;39;0
1;78;40;0
1;78;41;0
1;78;42;0
1;78;43;0
1;78;44;0
1;78;45;0
1;78;46;0
1;78;47;0
1;78;48;0
1;78;49;0
1;78;50;0
1;78;51;0
1;78;52;0
1;78;53;0
1;78;54;0
1;78;55;0
1;79;1;0
1;79;2;0
1;79;3;0
1;79;4;0
1;79;5;0
1;79;6;0
1;79;7;0
1;79;8;0
1;79;9;0
1;79;10;0
1;79;11;0
1;79;12;0
1;79;13;0
1;79;14;0
1;79;15;0
1;79;16;0
1;79;17;0
1;79;18;0
1;79;19;0
1;79;20;0
1;79;21;0
1;79;22;0
1;79;23;0
1;79;24;0
1;79;25;0
1;79;26;0
1;79;27;0
1;79;28;0
1;79;29;0
1;79;30;0
1;79;31;0
1;79;32;0
1;79;33;0
1;79;34;0
1;79;35;0
1;79;36;0
1;79;37;0
1;79;38;0
1;79;39;0
1;79;40;0
1;79;41;0
1;79;42;0
1;79;43;0
1;79;44;0
1;79;45;0
1;79;46;0
1;79;47;0
1;79;48;0
1;79;49;0
1;79;50;0
1;79;51;0
1;79;52;0
1;79;53;0
1;79;54;0
1;79;55;0
